,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
820,Фарида Казанская,realtor,https://kazan.cian.ru/rent/flat/282587696/,Казань,rent,flat,12,14,1,60.0,833,50000,0,Вахитовский, Чехова,6Г,Площадь Тукая
821,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/294727892/,Казань,rent,flat,10,10,3,62.0,806,50000,0,Советский, Азата Аббасова,13,
822,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/288172792/,Казань,rent,flat,18,24,2,67.0,746,50000,0,Кировский,Комсомольская ,1,
823,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/256205782/,Казань,rent,flat,6,18,3,75.0,666,50000,0,Советский,проспект Победы,139к1,Проспект Победы
824,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/294796681/,Казань,rent,flat,16,23,1,38.0,1315,50000,0,Кировский,Комсомольская ,2,Козья слобода
825,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293998454/,Казань,rent,flat,5,19,3,68.0,808,54999,0,Советский, Разведчика Ахмерова,3,
826,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/282085684/,Казань,rent,flat,13,20,2,72.0,694,50000,0,Кировский,Комсомольская ,1,Козья слобода
827,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/270866266/,Казань,rent,flat,2,4,3,140.0,357,50000,0,Вахитовский, Карла Фукса,12,Кремлёвская
828,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/283053762/,Казань,rent,flat,10,23,1,55.0,909,50000,0,Вахитовский,Петербургская ,64,Суконная слобода
829,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/269442129/,Казань,rent,flat,7,10,2,72.0,694,50000,0,Вахитовский, Калинина,30,Суконная слобода
830,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/275399670/,Казань,rent,flat,6,20,2,47.0,1170,55000,0,Ново-Савиновский, Алексея Козина,2,Козья слобода
831,ЭТАЖИ КАЗАНЬ АРЕНДА,real_estate_agent,https://kazan.cian.ru/rent/flat/294429133/,Казань,rent,flat,5,5,3,67.8,811,55000,0,Вахитовский, Пушкина,5/43,
832,Рустем Мушарапов,realtor,https://kazan.cian.ru/rent/flat/292994209/,Казань,rent,flat,6,7,3,114.0,438,50000,0,Московский, Академика Королева,69,Северный Вокзал
833,Небеса,real_estate_agent,https://kazan.cian.ru/rent/flat/265323136/,Казань,rent,flat,19,40,2,61.0,901,55000,0,Советский,проспект Альберта Камалеева,1,
834,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/225099387/,Казань,rent,flat,9,17,2,68.0,808,55000,0,Ново-Савиновский, Сибгата Хакима,52,Козья слобода
835,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/294913352/,Казань,rent,flat,8,18,3,93.0,591,55000,0,Советский,проспект Победы,139Ак2,
836,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293387991/,Казань,rent,flat,18,25,3,60.0,983,58990,0,Советский, Аметьевская магистраль,18к3,Аметьево
837,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/288172823/,Казань,rent,flat,9,17,2,60.0,916,55000,0,Ново-Савиновский, Бондаренко,34,
838,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/291140819/,Казань,rent,flat,17,20,3,63.0,888,55999,0,Вахитовский, Вишневского,61А,Суконная слобода
839,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/294139712/,Казань,rent,flat,5,10,2,86.0,639,55000,0,Советский, Шуртыгина,7,Суконная слобода
840,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293333412/,Казань,rent,flat,16,20,3,110.0,545,59990,0,Ново-Савиновский, Алексея Козина,2,
841,Антон Актеров,realtor,https://kazan.cian.ru/rent/flat/290071380/,Казань,rent,flat,5,12,3,100.0,600,60000,0,Вахитовский, Заслонова,40,Суконная слобода
842,Антон Актеров,realtor,https://kazan.cian.ru/rent/flat/287528618/,Казань,rent,flat,11,23,2,84.0,714,60000,0,Вахитовский,Петербургская ,64,Суконная слобода
843,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/255579531/,Казань,rent,flat,2,20,2,62.0,887,55000,0,Ново-Савиновский,Меридианная ,1,Козья слобода
844,ЭТАЖИ КАЗАНЬ АРЕНДА,real_estate_agent,https://kazan.cian.ru/rent/flat/294679563/,Казань,rent,flat,6,24,3,98.0,612,60000,0,Советский,проспект Победы,139к2,
845,Максат,real_estate_agent,https://kazan.cian.ru/rent/flat/281080131/,Казань,rent,flat,5,23,2,52.0,1153,60000,0,Ново-Савиновский,Чистопольская ,88,
846,Константин Панкратов,realtor,https://kazan.cian.ru/rent/flat/262711675/,Казань,rent,flat,2,6,2,55.0,1090,60000,0,Вахитовский, Фатыха Карима,20,Площадь Тукая
847,Дана Галиева,realtor,https://kazan.cian.ru/rent/flat/294674544/,Казань,rent,flat,6,26,1,35.0,1714,60000,0,Кировский,Шоссейная ,57,Козья слобода
848,Орион-Риелт,real_estate_agent,https://kazan.cian.ru/rent/flat/294710890/,Казань,rent,flat,18,19,3,86.0,639,55000,0,Приволжский,проспект Универсиады,10,Аметьево
849,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/279173092/,Казань,rent,flat,21,25,2,57.0,1052,60000,0,Вахитовский,Щербаковский переулок,7,Площадь Тукая
850,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/294153766/,Казань,rent,flat,8,10,3,64.0,937,60000,0,Приволжский,Спартаковская ,84,
851,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/294153753/,Казань,rent,flat,6,26,2,89.0,674,60000,0,Вахитовский,Щербаковский переулок,7,
852,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/206580639/,Казань,rent,flat,4,17,2,75.0,800,60000,0,Вахитовский,Петербургская ,65а,Суконная слобода
853,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/205464003/,Казань,rent,flat,15,16,2,85.0,705,60000,0,Ново-Савиновский,Чистопольская ,16/15,Козья слобода
854,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/290858582/,Казань,rent,flat,13,26,2,63.0,952,59999,0,Кировский,Шоссейная ,57,Козья слобода
855,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294994468/,Казань,rent,flat,2,5,3,100.0,649,64999,0,Вахитовский, Волкова,25,Площадь Тукая
856,КОСМОС,real_estate_agent,https://kazan.cian.ru/rent/flat/273380974/,Казань,rent,flat,2,10,2,60.0,999,59999,0,Советский, Разведчика Ахмерова,7,
857,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/271662578/,Казань,rent,flat,4,5,2,65.0,923,60000,0,Ново-Савиновский,Меридианная ,2,Козья слобода
858,Константин Панкратов,realtor,https://kazan.cian.ru/rent/flat/264237826/,Казань,rent,flat,6,19,2,45.0,1333,60000,0,Приволжский, Павлюхина,108Б,Суконная слобода
859,Антон Актеров,realtor,https://kazan.cian.ru/rent/flat/288397339/,Казань,rent,flat,7,10,2,58.0,1120,65000,0,Советский, Николая Ершова,57г,Суконная слобода
860,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/289021511/,Казань,rent,flat,8,26,1,43.0,1395,60000,0,Кировский,Шоссейная ,57,Козья слобода
861,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/292475312/,Казань,rent,flat,6,10,3,100.0,600,60000,0,Советский, Тулпар,5,Горки
862,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/263023034/,Казань,rent,flat,5,17,3,75.0,800,60000,0,Ново-Савиновский, Бондаренко,34,Козья слобода
863,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/283335049/,Казань,rent,flat,22,25,3,87.0,689,60000,0,Ново-Савиновский, Сибгата Хакима,60,Козья слобода
864,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/246615502/,Казань,rent,flat,3,14,2,70.0,857,60000,0,Вахитовский,Подлужная ,17,Площадь Тукая
865,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/210933165/,Казань,rent,flat,7,24,2,66.4,903,60000,0,Ново-Савиновский,Меридианная ,2,Козья слобода
866,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/293895558/,Казань,rent,flat,5,6,3,100.0,650,65000,0,Вахитовский,Большая Красная ,8,
867,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/293716125/,Казань,rent,flat,11,26,1,52.0,1153,60000,0,Кировский,Шоссейная ,57,Козья слобода
868,ЭТАЖИ КАЗАНЬ АРЕНДА,real_estate_agent,https://kazan.cian.ru/rent/flat/294478486/,Казань,rent,flat,7,24,2,53.0,1226,65000,0,Вахитовский,Петербургская ,64,
869,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293997620/,Казань,rent,flat,19,24,3,150.0,433,65000,0,Вахитовский,Петербургская ,64,Суконная слобода
870,Антон Актеров,realtor,https://kazan.cian.ru/rent/flat/290374403/,Казань,rent,flat,7,15,3,120.0,558,67000,0,Приволжский,проспект Универсиады,12,Аметьево
871,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/197682694/,Казань,rent,flat,11,24,3,117.0,512,60000,0,Советский,Сибирский тракт,13,
872,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/206949496/,Казань,rent,flat,8,24,2,86.5,693,60000,0,Ново-Савиновский,Меридианная ,2,Козья слобода
873,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294994462/,Казань,rent,flat,3,5,3,120.0,583,69999,0,Вахитовский,Профессорский переулок,10А,Площадь Тукая
874,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293978561/,Казань,rent,flat,4,5,3,128.0,546,69999,0,Вахитовский, Чернышевского,16,Кремлёвская
875,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/220403415/,Казань,rent,flat,6,16,3,82.0,792,65000,0,Ново-Савиновский, Сибгата Хакима,17,Козья слобода
876,ЦН1,real_estate_agent,https://kazan.cian.ru/rent/flat/294147940/,Казань,rent,flat,7,9,4,144.0,416,60000,0,Вахитовский, Заслонова,11,Суконная слобода
877,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294290629/,Казань,rent,flat,3,10,3,105.0,666,69999,0,Ново-Савиновский, Сибгата Хакима,5А,Козья слобода
878,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/205758487/,Казань,rent,flat,2,5,2,75.0,866,65000,0,Вахитовский, Айвазовского,16,Площадь Тукая
879,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/225841842/,Казань,rent,flat,7,24,3,75.0,866,65000,0,Кировский,Комсомольская ,1,Козья слобода
880,ЭТАЖИ КАЗАНЬ АРЕНДА,real_estate_agent,https://kazan.cian.ru/rent/flat/294525771/,Казань,rent,flat,9,9,2,70.0,1000,70000,0,Ново-Савиновский,Чистопольская ,75,
881,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/294806270/,Казань,rent,flat,3,5,2,75.0,933,70000,0,Вахитовский, Дзержинского,9/1,
882,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/278981623/,Казань,rent,flat,2,5,1,51.0,1176,60000,0,Вахитовский, Чернышевского,33,Кремлёвская
883,ЭТАЖИ КАЗАНЬ АРЕНДА,real_estate_agent,https://kazan.cian.ru/rent/flat/294230342/,Казань,rent,flat,3,10,4,120.0,583,70000,0,Приволжский, Гарифьянова,38Б,
884,Дана Галиева,realtor,https://kazan.cian.ru/rent/flat/294826232/,Казань,rent,flat,3,10,2,60.0,1166,70000,0,Вахитовский, Тихомирнова,19,Суконная слобода
885,Небеса,real_estate_agent,https://kazan.cian.ru/rent/flat/279576063/,Казань,rent,flat,20,24,4,103.0,631,65000,0,Кировский,Комсомольская ,1,Козья слобода
886,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/228414162/,Казань,rent,flat,15,24,3,73.0,890,65000,0,Кировский,Комсомольская ,1,Козья слобода
887,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283101527/,Казань,rent,flat,3,4,2,77.0,844,65000,0,Вахитовский, Горького,3Б,Площадь Тукая
888,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/268640889/,Казань,rent,flat,15,19,3,100.0,700,70000,0,Ново-Савиновский, Адоратского,1Б,Козья слобода
889,Небеса,real_estate_agent,https://kazan.cian.ru/rent/flat/265532415/,Казань,rent,flat,7,23,2,54.0,1296,70000,0,Вахитовский,Петербургская ,64,Суконная слобода
890,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294994465/,Казань,rent,flat,9,12,4,120.0,624,74999,0,Вахитовский, Зинина,1,Суконная слобода
891,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/257696162/,Казань,rent,flat,6,10,3,114.0,614,70000,0,Ново-Савиновский, Сибгата Хакима,3,Козья слобода
892,Небеса,real_estate_agent,https://kazan.cian.ru/rent/flat/276730783/,Казань,rent,flat,3,4,3,90.0,777,70000,0,Вахитовский, Бутлерова,31,Площадь Тукая
893,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/286703163/,Казань,rent,flat,4,4,2,65.0,1076,70000,0,Вахитовский, Баумана,36,Кремлёвская
894,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/292848538/,Казань,rent,flat,7,19,3,57.0,1228,70000,0,Советский, Николая Ершова,65Б/3,Суконная слобода
895,Недвижимость и Закон,real_estate_agent,https://kazan.cian.ru/rent/flat/295012074/,Казань,rent,flat,7,9,2,84.0,833,70000,0,Вахитовский, Калинина,6,
896,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/199841685/,Казань,rent,flat,5,6,3,120.0,583,70000,0,Вахитовский, Волкова,7/29,Площадь Тукая
897,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/262414004/,Казань,rent,flat,8,17,2,72.0,1041,75000,0,Ново-Савиновский, Бондаренко,34,Козья слобода
898,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/282200796/,Казань,rent,flat,18,23,2,69.0,1086,74999,0,Кировский,Шоссейная ,57,Козья слобода
899,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/294153756/,Казань,rent,flat,6,25,2,54.0,1388,75000,0,Кировский,Шоссейная ,57,
900,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/277047377/,Казань,rent,flat,10,10,3,75.0,1000,75000,0,Советский, Николая Ершова,62Дк1,Суконная слобода
901,ФЛЭТ,real_estate_agent,https://kazan.cian.ru/rent/flat/293107406/,Казань,rent,flat,10,13,2,54.0,1481,80000,0,Ново-Савиновский,Чистопольская ,40,
902,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/295047728/,Казань,rent,flat,3,5,2,66.0,1212,80000,0,Вахитовский, Николая Столбова,1/3,Площадь Тукая
903,Антон Актеров,realtor,https://kazan.cian.ru/rent/flat/290374740/,Казань,rent,flat,5,9,3,96.0,833,80000,0,Вахитовский, Калинина,32,Суконная слобода
904,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/287151126/,Казань,rent,flat,3,5,3,130.0,615,80000,0,Вахитовский, Карла Маркса,3,Кремлёвская
905,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/283004034/,Казань,rent,flat,4,4,4,180.0,444,80000,0,Вахитовский, Карла Фукса,12,Кремлёвская
906,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/253537628/,Казань,rent,flat,2,5,3,100.0,750,75000,0,Вахитовский,Университетская ,22,Площадь Тукая
907,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/292763374/,Казань,rent,flat,3,9,3,89.0,898,80000,0,Приволжский, Павлюхина,108Б,Суконная слобода
908,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294224423/,Казань,rent,flat,8,26,3,70.0,1142,79999,0,Кировский,Шоссейная ,55,Козья слобода
909,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293978503/,Казань,rent,flat,16,37,3,130.0,615,79999,0,Советский,проспект Альберта Камалеева,1,
910,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/280595957/,Казань,rent,flat,18,26,3,80.0,937,75000,0,Кировский,Шоссейная ,57,Козья слобода
911,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/283369719/,Казань,rent,flat,5,6,3,110.0,681,75000,0,Вахитовский, Карла Маркса,16а,Кремлёвская
912,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/292850617/,Казань,rent,flat,7,23,2,80.0,937,75000,0,Вахитовский,Петербургская ,64,Суконная слобода
913,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/224492989/,Казань,rent,flat,4,7,2,56.7,1410,80000,0,Вахитовский, Татарстан,14/59,Площадь Тукая
914,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/292233164/,Казань,rent,flat,14,37,2,128.0,625,80000,0,Советский,проспект Альберта Камалеева,1,
915,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/288172955/,Казань,rent,flat,14,24,1,65.0,1230,80000,0,Ново-Савиновский, Мусина,1,
916,Артур Гарифуллин,realtor,https://kazan.cian.ru/rent/flat/268321582/,Казань,rent,flat,4,10,2,95.0,842,80000,0,Вахитовский, Касаткина,11,Кремлёвская
917,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293978572/,Казань,rent,flat,5,22,3,112.0,758,84999,0,Ново-Савиновский,Чистопольская ,86/10,Козья слобода
918,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/283424611/,Казань,rent,flat,3,5,3,100.0,800,80000,0,Вахитовский,Университетская ,22,Площадь Тукая
919,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/248282467/,Казань,rent,flat,9,23,2,75.0,1066,80000,0,Вахитовский,Петербургская ,64,Суконная слобода
920,Артур Шайбаков,realtor,https://kazan.cian.ru/rent/flat/285340941/,Казань,rent,flat,4,10,2,94.0,851,80000,0,Вахитовский, Касаткина,11,Кремлёвская
921,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/272943099/,Казань,rent,flat,5,6,2,80.0,1000,80000,0,Вахитовский, Волкова,22,Суконная слобода
922,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/249363531/,Казань,rent,flat,2,5,2,70.0,1214,85000,0,Вахитовский, Баумана,36,Кремлёвская
923,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/272555273/,Казань,rent,flat,28,40,2,145.0,586,85000,0,Советский,проспект Альберта Камалеева,1,
924,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/288172957/,Казань,rent,flat,18,23,1,80.0,1000,80000,0,Вахитовский,Петербургская ,64,
925,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/294153754/,Казань,rent,flat,8,9,4,120.0,666,80000,0,Ново-Савиновский,Чистопольская ,81,
926,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/294036659/,Казань,rent,flat,2,3,2,62.0,1290,80000,0,Вахитовский,Большая Красная ,6,
927,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/281767293/,Казань,rent,flat,17,37,3,130.0,615,80000,0,Советский,проспект Альберта Камалеева,1,
928,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/271827419/,Казань,rent,flat,4,5,3,123.0,650,80000,0,Вахитовский, Муштари,19,Площадь Тукая
929,ФЛЭТ,real_estate_agent,https://kazan.cian.ru/rent/flat/294383648/,Казань,rent,flat,11,19,3,111.0,810,90000,0,Советский, Гастелло,7,
930,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/266250502/,Казань,rent,flat,2,5,3,100.0,800,80000,0,Вахитовский, Карла Маркса,23/6,Кремлёвская
931,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/288249392/,Казань,rent,flat,4,4,2,80.0,1125,90000,0,Вахитовский, Баумана,36,Кремлёвская
932,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/275776934/,Казань,rent,flat,10,23,2,60.0,1416,85000,0,Вахитовский,Петербургская ,64,Суконная слобода
933,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/293961408/,Казань,rent,flat,7,23,2,68.0,1323,90000,0,Кировский,Комсомольская ,2,Козья слобода
934,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/295068377/,Казань,rent,flat,3,5,3,100.0,899,89990,0,Вахитовский,Малая Красная ,7,Площадь Тукая
935,МЕГАЛИТ,real_estate_agent,https://kazan.cian.ru/rent/flat/292272107/,Казань,rent,flat,1,5,2,92.4,1071,99000,0,Вахитовский, Зои Космодемьянской,17,
936,ФЛЭТ,real_estate_agent,https://kazan.cian.ru/rent/flat/294278703/,Казань,rent,flat,11,20,2,48.0,2083,100000,0,Ново-Савиновский, Сибгата Хакима,51,
937,Небеса,real_estate_agent,https://kazan.cian.ru/rent/flat/276354114/,Казань,rent,flat,4,8,4,86.0,1104,95000,0,Ново-Савиновский,Меридианная ,1а,Козья слобода
938,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/268153937/,Казань,rent,flat,4,8,4,150.0,600,90000,0,Советский, Тулпар,7,Горки
939,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/224336629/,Казань,rent,flat,12,24,3,125.0,720,90000,0,Ново-Савиновский,Меридианная ,2,Козья слобода
940,Александра Лебедева,realtor,https://kazan.cian.ru/rent/flat/291654575/,Казань,rent,flat,4,10,4,130.0,692,90000,0,Вахитовский, Толстого,16А,Площадь Тукая
941,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/295069946/,Казань,rent,flat,2,4,3,110.0,863,94990,0,Вахитовский, Островского,103,Суконная слобода
942,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294712636/,Казань,rent,flat,5,8,4,131.0,725,95000,0,Советский, Габдуллы Кариева,10,
943,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/271895375/,Казань,rent,flat,4,5,3,110.0,909,100000,0,Вахитовский, Муштари,19,Площадь Тукая
944,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/283423424/,Казань,rent,flat,3,5,4,120.0,833,100000,0,Вахитовский, Горького,3Б,Площадь Тукая
945,РАМАЗАН,real_estate_agent,https://kazan.cian.ru/rent/flat/293033631/,Казань,rent,flat,16,20,3,155.0,645,100000,0,Ново-Савиновский,Меридианная ,1,Козья слобода
946,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/228015992/,Казань,rent,flat,2,9,3,125.0,800,100000,0,Вахитовский, Щапова,20,Площадь Тукая
947,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/292846560/,Казань,rent,flat,9,20,3,75.0,1333,100000,0,Ново-Савиновский, Алексея Козина,2,Козья слобода
948,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/240756251/,Казань,rent,flat,3,8,3,120.0,833,100000,0,Ново-Савиновский,Чистопольская ,20/12,Козья слобода
949,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293709269/,Казань,rent,flat,2,6,2,105.0,1047,109999,0,Вахитовский, Пушкина,78,Площадь Тукая
950,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/292105422/,Казань,rent,flat,7,20,3,75.0,1333,100000,0,Ново-Савиновский, Алексея Козина,2,
951,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/269804406/,Казань,rent,flat,4,5,3,130.0,769,100000,0,Вахитовский, Островского,27,Площадь Тукая
952,ФЛЭТ,real_estate_agent,https://kazan.cian.ru/rent/flat/294278700/,Казань,rent,flat,10,20,3,56.0,2142,120000,0,Ново-Савиновский, Сибгата Хакима,51,
953,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/292653294/,Казань,rent,flat,12,20,3,120.0,1000,120000,0,Ново-Савиновский,Меридианная ,1,
954,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/283009935/,Казань,rent,flat,3,5,3,110.0,1000,110000,0,Вахитовский, Баумана,36,Кремлёвская
955,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/294270362/,Казань,rent,flat,5,20,2,67.0,1791,120000,0,Ново-Савиновский, Алексея Козина,2,
956,Константин Панкратов,realtor,https://kazan.cian.ru/rent/flat/290481958/,Казань,rent,flat,5,5,2,65.0,1846,120000,0,Вахитовский, Парижской Коммуны,11,Площадь Тукая
957,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/236613563/,Казань,rent,flat,15,19,3,82.0,1463,120000,0,Вахитовский,Петербургская ,64,Суконная слобода
958,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/282842872/,Казань,rent,flat,5,7,3,120.0,1000,120000,0,Вахитовский, Щапова,43,Площадь Тукая
959,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/284027883/,Казань,rent,flat,2,5,3,100.0,1300,130000,0,Вахитовский, Баумана,36,Кремлёвская
960,МЕГАЛИТ,real_estate_agent,https://kazan.cian.ru/rent/flat/269226140/,Казань,rent,flat,8,20,3,180.0,722,130000,0,Вахитовский, Толстого,14А,
961,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/292847767/,Казань,rent,flat,7,8,3,90.0,1444,130000,0,Вахитовский, Татарстан,14/59,Площадь Тукая
962,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/274087654/,Казань,rent,flat,7,19,4,220.0,590,130000,0,Вахитовский, Толстого,14А,Площадь Тукая
963,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/203528580/,Казань,rent,flat,2,4,3,121.0,1239,150000,0,Вахитовский, Баумана,36,Кремлёвская
964,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294994459/,Казань,rent,flat,3,4,4,140.0,1142,159999,0,Вахитовский, Островского,27,Площадь Тукая
965,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/278767881/,Казань,rent,flat,12,23,3,110.0,1363,150000,0,Вахитовский,Петербургская ,64,Суконная слобода
966,Константин Панкратов,realtor,https://kazan.cian.ru/rent/flat/292490873/,Казань,rent,flat,30,37,3,140.0,1071,150000,0,Советский,проспект Альберта Камалеева,1,Суконная слобода
967,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/288142718/,Казань,rent,flat,3,7,4,180.0,1000,180000,0,Вахитовский, Щапова,43,Площадь Тукая
968,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/282508828/,Казань,rent,flat,20,20,4,250.0,920,230000,0,Приволжский,тракт Оренбургский,24В,Горки
969,ЕВРОПА,real_estate_agent,https://kazan.cian.ru/rent/flat/281474540/,Казань,rent,flat,15,20,4,250.0,1000,250000,0,Приволжский,тракт Оренбургский,24В,Горки
970,ФЛЭТ,real_estate_agent,https://kazan.cian.ru/rent/flat/289402337/,Казань,rent,flat,2,5,3,87.0,3218,280000,0,Вахитовский, Касаткина,20А,
971,ID 46363453,homeowner,https://kazan.cian.ru/rent/flat/294471776/,Казань,rent,flat,3,9,1,35.0,357,12500,0,Московский, Батыршина,19,
972,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/282037846/,Казань,rent,flat,5,9,1,37.0,351,13000,0,Советский,Минская ,18,Горки
973,ID 16138475,realtor,https://kazan.cian.ru/rent/flat/239041603/,Казань,rent,flat,1,5,1,22.0,681,15000,0,Советский, Аделя Кутуя,8,Суконная слобода
