,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
144,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294981768/,Новосибирск,rent,flat,16,17,1,46.4,538,25000,0,Ленинский, Ивана Севастьянова,9,Площадь Маркса
145,АктивНедвижимость,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/293293163/,Новосибирск,rent,flat,3,5,1,35.0,457,16000,0,Дзержинский, Гоголя,235/1,Березовая Роща
146,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294982027/,Новосибирск,rent,flat,2,5,2,44.0,568,25000,0,Ленинский, Пермитина,6,
147,Wall Street,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294991186/,Новосибирск,rent,flat,17,18,1,51.0,490,25000,0,Ленинский, Ивана Севастьянова,10,
148,Сфера,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294959992/,Новосибирск,rent,flat,3,6,1,32.7,489,16000,0,Первомайский, Вересаева,1/1,Речной вокзал
149,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294986411/,Новосибирск,rent,flat,4,5,2,47.0,531,25000,0,Дзержинский, Адриена Лежена,28/1,
150,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294982919/,Новосибирск,rent,flat,3,5,2,44.0,590,26000,0,Ленинский, Блюхера,16,
151,Наталья Грибова,realtor,https://novosibirsk.cian.ru/rent/flat/286916666/,Новосибирск,rent,flat,4,4,2,38.0,394,15000,0,Октябрьский,1-я Родниковая ,60,Речной вокзал
152,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294992327/,Новосибирск,rent,flat,3,21,1,49.0,530,26000,0,Октябрьский, Кирова,236,
153,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294982026/,Новосибирск,rent,flat,3,20,2,45.4,572,26000,0,Октябрьский, Кирова,236,
154,Любовь Никитина,realtor,https://novosibirsk.cian.ru/rent/flat/280319744/,Новосибирск,rent,flat,7,24,1,40.0,400,16000,0,Кировский, Бородина,56,
155,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295017918/,Новосибирск,rent,flat,3,5,2,45.0,600,27000,0,Кировский, Петухова,48,
156,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295026671/,Новосибирск,rent,flat,3,17,1,39.0,717,28000,0,Заельцовский, Залесского,5,
157,ID 100762096,homeowner,https://novosibirsk.cian.ru/rent/flat/295027289/,Новосибирск,rent,flat,3,9,2,46.0,434,20000,0,Дзержинский, Дениса Давыдова,1/1,
158,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294999109/,Новосибирск,rent,flat,2,2,3,68.0,411,28000,0,Ленинский, Забалуева,48,Площадь Маркса
159,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295032820/,Новосибирск,rent,flat,5,5,3,58.0,500,29000,0,Кировский, Громова,16,
160,Опора-Групп,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294804029/,Новосибирск,rent,flat,1,5,2,44.0,568,25000,0,Заельцовский, Кропоткина,96,Гагаринская
161,RedStreets,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295052317/,Новосибирск,rent,flat,7,18,1,35.2,568,20000,0,Ленинский, Связистов,13/2,Площадь Маркса
162,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294986402/,Новосибирск,rent,flat,10,17,1,41.1,729,30000,0,Центральный, Державина,73,
163,ID 1650808,homeowner,https://novosibirsk.cian.ru/rent/flat/294648676/,Новосибирск,rent,flat,2,3,1,35.0,711,24903,0,Советский, Русская,42В,
164,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294982015/,Новосибирск,rent,flat,3,11,2,64.0,468,30000,0,Октябрьский,Ленинградская ,101/2,
165,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294982916/,Новосибирск,rent,flat,6,7,2,76.2,393,30000,0,Кировский, Обогатительная,4,Студенческая
166,ID 75633854,homeowner,https://novosibirsk.cian.ru/rent/flat/295041545/,Новосибирск,rent,flat,16,17,1,42.0,476,20000,0,Калининский, Краузе,19/1,Заельцовская
167,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294982320/,Новосибирск,rent,flat,6,17,2,42.0,714,30000,0,Калининский, Краузе,17,Заельцовская
168,ID 75021214,homeowner,https://novosibirsk.cian.ru/rent/flat/294057568/,Новосибирск,rent,flat,6,25,1,30.0,1000,30000,0,Заельцовский,Светлановская ,52/2,Заельцовская
169,ID 109688997,homeowner,https://novosibirsk.cian.ru/rent/flat/295019627/,Новосибирск,rent,flat,9,20,1,43.0,767,33000,0,Ленинский,Стартовая ,1,Студенческая
170,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294982029/,Новосибирск,rent,flat,8,22,1,40.0,825,33000,0,Октябрьский, Декабристов,115,
171,Ваш Академгородок,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294537306/,Новосибирск,rent,flat,9,9,2,56.0,446,25000,0,Советский, Арбузова,8,
172,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294980884/,Новосибирск,rent,flat,8,11,2,60.0,566,34000,0,Ленинский,,41,
173,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295049412/,Новосибирск,rent,flat,2,13,2,58.0,586,34000,0,Октябрьский,Зыряновская ,55,
174,Максим Чаредеев,realtor,https://novosibirsk.cian.ru/rent/flat/295026698/,Новосибирск,rent,flat,4,9,1,35.0,457,16000,0,Ленинский,Троллейная ,154,
175,Владис Центральное,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295032458/,Новосибирск,rent,flat,3,5,2,41.3,847,35000,0,Ленинский,площадь Карла Маркса,3,Студенческая
176,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295032817/,Новосибирск,rent,flat,6,14,1,47.0,744,35000,0,Ленинский, Пархоменко,104,
177,ID 84907381,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294894453/,Новосибирск,rent,flat,3,9,2,45.0,533,24000,0,Октябрьский, Бориса Богаткова,203,Золотая Нива
178,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295040423/,Новосибирск,rent,flat,7,19,2,42.0,833,35000,0,Октябрьский, Михаила Кулагина,35,
179,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295037045/,Новосибирск,rent,flat,8,10,3,67.0,522,35000,0,Калининский, Свечникова,2,Заельцовская
180,ID 109926568,homeowner,https://novosibirsk.cian.ru/rent/flat/295043345/,Новосибирск,rent,flat,11,19,1,34.0,676,23000,0,Ленинский, Ивана Севастьянова,9,
181,ID 64758016,homeowner,https://novosibirsk.cian.ru/rent/flat/282232553/,Новосибирск,rent,flat,4,4,2,40.0,875,35000,0,Советский,бульвар Молодежи,4,
182,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294986399/,Новосибирск,rent,flat,4,18,1,46.0,782,36000,0,Центральный, Орджоникидзе,30,
183,Дом Профи,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294392613/,Новосибирск,rent,flat,5,16,2,50.0,600,30000,0,Заельцовский,Красный проспект,165/1,Заельцовская
184,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294988843/,Новосибирск,rent,flat,21,25,1,40.8,955,39000,0,Заельцовский,Кавалерийская ,3/1,
185,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294984314/,Новосибирск,rent,flat,21,25,1,41.0,951,39000,0,Заельцовский,Кавалерийская ,3/1,
186,Светлана Иванченко,realtor,https://novosibirsk.cian.ru/rent/flat/294988342/,Новосибирск,rent,flat,4,5,2,44.0,477,21000,0,Ленинский,Тихвинская ,4,Площадь Маркса
187,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294962326/,Новосибирск,rent,flat,6,22,2,55.0,727,40000,0,Октябрьский, Восход,20/1,
188,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295017915/,Новосибирск,rent,flat,11,19,2,72.0,555,40000,0,Заельцовский, Галущака,4,
189,ID 56920703,unknown,https://novosibirsk.cian.ru/rent/flat/294610367/,Новосибирск,rent,flat,6,9,1,45.0,600,27000,0,Ленинский, Титова,10/1,Площадь Маркса
190,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295017916/,Новосибирск,rent,flat,3,10,1,46.0,869,40000,0,Заельцовский, Кропоткина,116/1,
191,ID 108843528,homeowner,https://novosibirsk.cian.ru/rent/flat/294897683/,Новосибирск,rent,flat,2,9,2,44.0,454,20000,0,Кировский, Саввы Кожевникова,5,Студенческая
192,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294982028/,Новосибирск,rent,flat,7,10,3,75.0,533,40000,0,Кировский, Петухова,104А,
193,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295028699/,Новосибирск,rent,flat,8,9,4,80.0,500,40000,0,Кировский,Тульская ,90,Площадь Маркса
194,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294986502/,Новосибирск,rent,flat,23,23,1,42.0,952,40000,0,Центральный, Некрасова,41,
195,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294973493/,Новосибирск,rent,flat,10,26,1,40.0,1000,40000,0,Кировский, Немировича-Данченко,156,
196,ID 108294589,homeowner,https://novosibirsk.cian.ru/rent/flat/293211167/,Новосибирск,rent,flat,3,7,3,120.0,500,60000,0,Советский, Лесосечная,14,Октябрьская
197,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295012698/,Новосибирск,rent,flat,4,13,1,33.0,1363,45000,0,Центральный,Трудовая ,25/1,Площадь Ленина
198,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294986401/,Новосибирск,rent,flat,7,10,2,54.4,827,45000,0,Октябрьский,Большевистская ,126,
199,ID 57071525,homeowner,https://novosibirsk.cian.ru/rent/flat/239306305/,Новосибирск,rent,flat,13,18,1,40.0,800,32000,0,Дзержинский, Адриена Лежена,17,Золотая Нива
200,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295049405/,Новосибирск,rent,flat,6,24,1,40.0,1125,45000,0,Октябрьский, Кирова,11,
201,Красный Проспект Недвижимость - Дополнительный Офис,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294936458/,Новосибирск,rent,flat,6,25,2,70.0,642,45000,0,Октябрьский, Лескова,21,Октябрьская
202,Ольга Васильевна,realtor,https://novosibirsk.cian.ru/rent/flat/294556491/,Новосибирск,rent,flat,6,9,2,60.0,333,20000,0,Октябрьский,Выборная ,137,
203,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294986497/,Новосибирск,rent,flat,7,10,2,54.0,833,45000,0,Октябрьский,Большевистская ,126,Речной вокзал
204,ID 21233321,homeowner,https://novosibirsk.cian.ru/rent/flat/293737565/,Новосибирск,rent,flat,19,25,1,37.0,486,18000,0,Кировский, Бородина,56,
205,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294982017/,Новосибирск,rent,flat,13,16,2,58.0,948,55000,0,Дзержинский, Авиастроителей,17,
206,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295049407/,Новосибирск,rent,flat,25,25,2,46.0,1304,60000,0,Заельцовский,Красный проспект,167/4,
207,ID 71057018,homeowner,https://novosibirsk.cian.ru/rent/flat/292383227/,Новосибирск,rent,flat,13,16,1,15.0,1466,22000,0,Октябрьский,Ипподромская ,15,Октябрьская
208,Ваш Академгородок,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295047538/,Новосибирск,rent,flat,1,9,2,48.0,458,22000,0,Советский, Демакова,8,
209,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295028700/,Новосибирск,rent,flat,1,5,3,40.0,675,27000,0,Железнодорожный, Ленина,55,Площадь Гарина-Михайловского
210,ID 57252914,homeowner,https://novosibirsk.cian.ru/rent/flat/283921352/,Новосибирск,rent,flat,11,17,2,50.0,520,26000,0,Советский,Приморская ,24,
211,Начало перемен,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294981336/,Новосибирск,rent,flat,1,1,2,42.0,761,32000,0,Ленинский, Попова,68,
212,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295040964/,Новосибирск,rent,flat,1,9,3,63.0,396,25000,0,Калининский, Фадеева,24,
213,ID 104851596,homeowner,https://novosibirsk.cian.ru/rent/flat/295001567/,Новосибирск,rent,flat,6,19,1,32.5,923,30000,0,Ленинский, Ясный Берег,9,Красный Проспект
214,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295032823/,Новосибирск,rent,flat,1,5,3,60.0,416,25000,0,Заельцовский,Кубовая ,102,
215,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295040944/,Новосибирск,rent,flat,1,4,3,56.0,446,25000,0,Заельцовский,Дачная ,33,
216,ID 109831305,homeowner,https://novosibirsk.cian.ru/rent/flat/294950720/,Новосибирск,rent,flat,7,10,1,32.0,781,25000,0,Заельцовский, Жуковского,106,Заельцовская
217,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294986500/,Новосибирск,rent,flat,1,9,1,40.0,625,25000,0,Калининский, Свечникова,1,
218,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294999451/,Новосибирск,rent,flat,1,2,3,68.0,411,28000,0,Ленинский, Забалуева,48,
219,Валентина Ситникова,realtor,https://novosibirsk.cian.ru/rent/flat/294390829/,Новосибирск,rent,flat,2,3,1,37.0,675,25000,0,Советский, Русская,42Б,
220,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294964751/,Новосибирск,rent,flat,5,17,1,39.0,1102,43000,0,Советский, Николаева,18,
221,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294956173/,Новосибирск,rent,flat,5,5,1,32.0,750,24000,0,Ленинский, Блюхера,51,
222,ID 109757788,homeowner,https://novosibirsk.cian.ru/rent/flat/294869510/,Новосибирск,rent,flat,2,5,1,29.1,687,20000,0,Первомайский,Газонная ,1А,Речной вокзал
223,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294959731/,Новосибирск,rent,flat,4,25,2,37.3,777,29000,0,Кировский,Беловежская ,4/1,
224,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294959733/,Новосибирск,rent,flat,7,14,2,60.0,666,40000,0,Дзержинский, Кошурникова,53/2,
225,Наталья Голубинская,realtor,https://novosibirsk.cian.ru/rent/flat/295069068/,Новосибирск,rent,flat,2,5,1,30.0,566,17000,0,Кировский, Палласа,8,Площадь Маркса
226,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294963544/,Новосибирск,rent,flat,4,5,3,62.0,645,40000,0,Дзержинский, Адриена Лежена,28,
227,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294959737/,Новосибирск,rent,flat,1,9,2,43.0,697,30000,0,Дзержинский, Есенина,25,Золотая Нива
228,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294808985/,Новосибирск,rent,flat,9,10,2,51.0,470,24000,0,Октябрьский, В. Высоцкого,40,
229,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/295044597/,Новосибирск,rent,flat,8,13,4,123.0,406,50000,0,Октябрьский,Зыряновская ,55,Речной вокзал
230,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294982030/,Новосибирск,rent,flat,4,5,3,90.0,555,50000,0,Ленинский, Котовского,21,
231,ID 56088333,unknown,https://novosibirsk.cian.ru/rent/flat/295070797/,Новосибирск,rent,flat,3,5,1,31.0,709,22000,0,Ленинский, Пермитина,8,Площадь Маркса
232,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294992151/,Новосибирск,rent,flat,5,7,3,112.0,562,63000,0,Заельцовский,Красный проспект,159,
233,ЕВРОДОМ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294160964/,Новосибирск,rent,flat,2,5,2,48.0,666,32000,0,Дзержинский, Гоголя,188,
234,Елена Ксенженко,realtor,https://novosibirsk.cian.ru/rent/flat/294798716/,Новосибирск,rent,flat,2,9,1,33.0,939,31000,0,Железнодорожный,Фабричная ,65/3,Площадь Гарина-Михайловского
235,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294533562/,Новосибирск,rent,flat,7,9,2,45.0,666,30000,0,Калининский, Богдана Хмельницкого,17,
236,Новодом,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/293147468/,Новосибирск,rent,flat,5,9,2,43.0,697,30000,0,Заельцовский, Дуси Ковальчук,24,Заельцовская
237,ID 71043348,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294749023/,Новосибирск,rent,flat,6,10,1,37.0,567,21000,0,Советский, Русская,38,
238,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/290760502/,Новосибирск,rent,flat,4,5,2,44.0,500,22000,0,Железнодорожный, Дмитрия Шамшурина,22,Площадь Гарина-Михайловского
239,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294856865/,Новосибирск,rent,flat,5,5,2,43.0,488,21000,0,Дзержинский,Трикотажная ,60/3,
240,ID 109859247,homeowner,https://novosibirsk.cian.ru/rent/flat/294970827/,Новосибирск,rent,flat,7,9,2,52.0,480,25000,0,Калининский, Кочубея,3,Заельцовская
241,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294688387/,Новосибирск,rent,flat,8,10,2,43.0,627,27000,0,Ленинский,Спортивная ,11/1,Площадь Маркса
242,Владис Центральное,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294484862/,Новосибирск,rent,flat,3,5,1,30.0,1100,33000,0,Центральный, Гоголя,1,Красный Проспект
243,ID 13276542,homeowner,https://novosibirsk.cian.ru/rent/flat/294964334/,Новосибирск,rent,flat,1,1,2,42.0,761,32000,0,Ленинский,1-я Чулымская ,117,Студенческая
244,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294723336/,Новосибирск,rent,flat,8,26,2,50.0,1000,50000,0,Октябрьский, Шевченко,19/1,Октябрьская
245,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294550953/,Новосибирск,rent,flat,1,24,1,32.0,1250,40000,0,Калининский, 25 лет Октября,14/3,Березовая Роща
246,ID 50039649,homeowner,https://novosibirsk.cian.ru/rent/flat/295035447/,Новосибирск,rent,flat,4,7,1,39.0,769,30000,0,Октябрьский,Большевистская ,94,Речной вокзал
247,Начало перемен,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/292435101/,Новосибирск,rent,flat,5,10,1,33.5,895,30000,0,Железнодорожный, Революции,6,
248,Сфера,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294657492/,Новосибирск,rent,flat,8,24,1,38.0,736,28000,0,Дзержинский, Бориса Богаткова,260/1,Золотая Нива
249,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/290955724/,Новосибирск,rent,flat,4,8,1,52.0,442,23000,0,Советский, Арбузова,12,
250,Агент 54,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294728076/,Новосибирск,rent,flat,3,18,1,36.0,805,29000,0,Октябрьский, Адриена Лежена,38,Золотая Нива
251,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294804252/,Новосибирск,rent,flat,8,17,1,48.0,729,35000,0,Дзержинский, Красина,56,Березовая Роща
252,ID 65590726,homeowner,https://novosibirsk.cian.ru/rent/flat/294963494/,Новосибирск,rent,flat,13,18,2,39.1,716,28000,0,Ленинский, Забалуева,90,
253,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294798924/,Новосибирск,rent,flat,10,17,2,69.0,362,25000,0,Октябрьский, Лескова,31,
254,VERAESTATE,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294735555/,Новосибирск,rent,flat,10,17,2,61.2,424,26000,0,Кировский, Петухова,160,Площадь Маркса
255,Недвижимость Новосибирска-НН,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294750025/,Новосибирск,rent,flat,6,9,1,29.0,1206,35000,0,Железнодорожный, Челюскинцев,15,Площадь Гарина-Михайловского
256,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294391929/,Новосибирск,rent,flat,11,17,2,62.0,806,50000,0,Центральный, Некрасова,63,Маршала Покрышкина
257,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/293735844/,Новосибирск,rent,flat,3,18,1,30.0,1166,35000,0,Центральный, Семьи Шамшиных,90/5,Маршала Покрышкина
258,ID 52211352,homeowner,https://novosibirsk.cian.ru/rent/flat/294089390/,Новосибирск,rent,flat,7,25,2,42.0,1422,59750,0,Заельцовский,Сухарная ,96/3,Заельцовская
259,Владис Центральное,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294015953/,Новосибирск,rent,flat,8,17,2,78.0,448,35000,0,Советский, Сиреневая,31,Площадь Маркса
260,СФЕРА 54,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/293968003/,Новосибирск,rent,flat,3,9,1,40.0,650,26000,0,Заельцовский,Владимировская ,28,
261,ID 95572462,homeowner,https://novosibirsk.cian.ru/rent/flat/294980121/,Новосибирск,rent,flat,8,10,1,37.0,675,25000,0,Заельцовский,Холодильная ,17,Гагаринская
262,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294448145/,Новосибирск,rent,flat,1,5,2,45.0,555,25000,0,Кировский,Вертковская ,12/2,Площадь Маркса
263,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294943090/,Новосибирск,rent,flat,8,9,1,40.3,620,25000,0,Дзержинский, Гоголя,204/1,
264,Владимир Алексеев,realtor,https://novosibirsk.cian.ru/rent/flat/294904977/,Новосибирск,rent,flat,8,18,2,39.0,589,23000,0,Кировский, Ватутина,93/2,Студенческая
265,ЖИЛФОНД,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294389838/,Новосибирск,rent,flat,5,5,2,53.0,566,30000,0,Октябрьский,Нижегородская ,28,Октябрьская
266,Сфера,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294315530/,Новосибирск,rent,flat,9,17,2,65.0,538,35000,0,Заельцовский, Дуси Ковальчук,260/2,Заельцовская
267,ID 102241453,homeowner,https://novosibirsk.cian.ru/rent/flat/295055961/,Новосибирск,rent,flat,4,10,1,33.5,746,25000,0,Октябрьский,Выборная ,91/1,
268,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294475273/,Новосибирск,rent,flat,10,18,1,35.1,854,30000,0,Дзержинский, Фрунзе,252/2,
269,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294441462/,Новосибирск,rent,flat,6,18,1,43.0,697,30000,0,Дзержинский, Кошурникова,29/5,
270,ID 55839141,realtor,https://novosibirsk.cian.ru/rent/flat/294814328/,Новосибирск,rent,flat,9,17,2,42.0,500,21000,0,Первомайский, Твардовского,22/6,Речной вокзал
271,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294027854/,Новосибирск,rent,flat,8,12,2,51.0,588,30000,0,Октябрьский,Гурьевская ,42,
272,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294882186/,Новосибирск,rent,flat,2,16,1,42.7,702,30000,0,Октябрьский,2-я Обская ,154,
273,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294686841/,Новосибирск,rent,flat,5,8,2,50.0,2400,120000,0,Заельцовский,Дачное шоссе,22/3,
274,Ирина Шарипова,realtor,https://novosibirsk.cian.ru/rent/flat/292689253/,Новосибирск,rent,flat,3,15,1,36.6,1065,39000,0,Октябрьский, Владимира Заровного,40,Речной вокзал
275,HOME НЕДВИЖИМОСТЬ,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294565743/,Новосибирск,rent,flat,2,24,1,28.0,1071,30000,0,Кировский, Немировича-Данченко,144/1,Студенческая
276,ID 69711647,homeowner,https://novosibirsk.cian.ru/rent/flat/294829554/,Новосибирск,rent,flat,5,10,2,70.0,471,33000,0,Ленинский,,72,Студенческая
277,Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294731268/,Новосибирск,rent,flat,7,17,2,60.0,583,35000,0,Дзержинский, Адриена Лежена,9/1,
278,ID 49399257,homeowner,https://novosibirsk.cian.ru/rent/flat/295027563/,Новосибирск,rent,flat,3,10,3,60.0,466,28000,0,Дзержинский, Есенина,8/1,Золотая Нива
279,Сфера,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294686318/,Новосибирск,rent,flat,6,10,1,42.0,476,20000,0,Октябрьский, Виталия Потылицына,1,Золотая Нива
280,Сибирский Партнер,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294272002/,Новосибирск,rent,flat,8,21,2,124.0,1209,150000,0,Центральный,Коммунистическая ,50,Площадь Ленина
281,Сергей  Санников,realtor,https://novosibirsk.cian.ru/rent/flat/273149958/,Новосибирск,rent,flat,17,19,2,70.0,714,50000,0,Дзержинский,проспект Дзержинского,1/1,Березовая Роща
282,Владис Центральное,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294059882/,Новосибирск,rent,flat,12,12,2,47.0,531,25000,0,Ленинский, Юности,1,Площадь Гарина-Михайловского
283,Статус,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294146508/,Новосибирск,rent,flat,9,26,1,44.3,1015,45000,0,Центральный, Крылова,63,Маршала Покрышкина
284,ID 109799634,homeowner,https://novosibirsk.cian.ru/rent/flat/294918559/,Новосибирск,rent,flat,21,27,2,62.7,462,29000,0,Октябрьский,Военная ,9/2,Октябрьская
285,Начало перемен,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294715257/,Новосибирск,rent,flat,2,25,1,35.0,857,30000,0,Октябрьский,Гурьевская ,177/1,
286,АгентPro,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294653129/,Новосибирск,rent,flat,14,18,3,110.0,636,70000,0,Октябрьский,Военная ,9/1,Октябрьская
287,СФЕРА 54,real_estate_agent,https://novosibirsk.cian.ru/rent/flat/294891068/,Новосибирск,rent,flat,5,5,1,32.0,687,22000,0,Кировский,Новогодняя ,20/1,
