,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
416,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/295017779/,Москва,rent,flat,8,12,1,46.0,1086,50000,0,Ивановское,Магнитогорская ,23,Новогиреево
417,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294943952/,Москва,rent,flat,19,29,3,70.0,2142,150000,0,Хорошево-Мневники,Шелепихинская набережная,34к4,Шелепиха
418,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294870187/,Москва,rent,flat,6,9,2,48.0,1095,52600,0,Рязанский,Зарайская ,16,Чухлинка
419,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294965462/,Москва,rent,flat,5,17,3,80.0,1237,99000,0,Зюзино,Болотниковская ,36АС6,Нахимовский проспект
420,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294946517/,Москва,rent,flat,14,17,2,60.0,1166,70000,0,Печатники, Гурьянова,2К2,Печатники
421,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294548852/,Москва,rent,flat,10,25,2,75.0,1333,100000,0,Раменки, Лобачевского,118к2,Аминьевская
422,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295030154/,Москва,rent,flat,4,28,3,58.0,1465,85000,0,Покровское-Стрешнево,Волоколамское шоссе,95/2,Трикотажная
423,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294814760/,Москва,rent,flat,8,9,1,34.6,1210,41900,0,Вешняки,Снайперская ,3,Выхино
424,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294939266/,Москва,rent,flat,32,34,3,72.0,1805,130000,0,Аэропорт,Кочновский проезд,4к1,Аэропорт
425,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294961682/,Москва,rent,flat,19,25,3,70.0,2142,150000,0,Хорошевский, Маргелова,3к1,Беговая
426,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294813628/,Москва,rent,flat,5,33,3,71.0,1401,99500,0,Гольяново,Амурская ,2Ак2,Локомотив
427,Татьяна Серебрякова,realtor,https://www.cian.ru/rent/flat/293022177/,Москва,rent,flat,5,14,2,60.0,1083,65000,0,Марьино,Братиславская ,6К1,Братиславская
428,KOVCHEG,real_estate_agent,https://www.cian.ru/rent/flat/294987862/,Москва,rent,flat,7,25,2,40.0,1500,60000,0,Строгино, Твардовского,2к5,Строгино
429,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294867290/,Москва,rent,flat,8,9,3,90.0,1444,130000,0,Дорогомилово,Кутузовский проспект,8,Киевская
430,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294901686/,Москва,rent,flat,2,25,4,85.0,1764,150000,0,Хорошевский, Маргелова,3к5,Беговая
431,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/295073086/,Москва,rent,flat,7,12,3,65.0,1461,95000,0,Тропарево-Никулино, 26 Бакинских Комиссаров,2к2,Юго-Западная
432,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294574920/,Москва,rent,flat,22,24,1,43.4,1635,71000,0,Нижегородский,Новохохловская ,15к1,Новохохловская
433,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294772610/,Москва,rent,flat,3,6,2,80.0,2312,185000,0,Пресненский,Тверской бульвар,3,Арбатская
434,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294989056/,Москва,rent,flat,5,14,1,45.0,1666,75000,0,Лефортово,Шепелюгинская ,16А,Москва-Товарная
435,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294414058/,Москва,rent,flat,2,30,2,53.0,2264,120000,0,Войковский, Адмирала Макарова,6А,Водный стадион
436,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294770831/,Москва,rent,flat,5,22,3,140.0,857,120000,0,Кунцево,Рублевское шоссе,26К4,Молодёжная
437,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/295023507/,Москва,rent,flat,24,25,3,67.0,2089,140000,0,Покровское-Стрешнево,Волоколамское шоссе,81/2с2,Трикотажная
438,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/293414114/,Москва,rent,flat,5,19,2,85.0,1411,120000,0,Хорошево-Мневники,проспект Маршала Жукова,76к2,Народное Ополчение
439,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/294523914/,Москва,rent,flat,5,7,3,110.0,3636,400000,0,Арбат,1-й Смоленский переулок,21,Смоленская
440,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294851197/,Москва,rent,flat,13,15,2,42.0,2619,110000,0,Беговой,Ленинградский проспект,29к3,Динамо
441,City View,real_estate_agent,https://www.cian.ru/rent/flat/293651541/,Москва,rent,flat,70,75,3,200.0,2500,500000,0,Пресненский,набережная Пресненская,8с1,Международная
442,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294908381/,Москва,rent,flat,1,2,2,55.0,2727,150000,0,Басманный,Новая Басманная ,33С2,Комсомольская
443,KOVCHEG,real_estate_agent,https://www.cian.ru/rent/flat/294991060/,Москва,rent,flat,11,22,3,80.0,812,65000,0,Марьино,Мячковский бульвар,11,Братиславская
444,City View,real_estate_agent,https://www.cian.ru/rent/flat/293654459/,Москва,rent,flat,64,85,3,190.0,2105,400000,0,Пресненский,1-й Красногвардейский проезд,21с2,Деловой центр
445,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/292772157/,Москва,rent,flat,5,10,1,115.0,3478,400000,0,Тверской,Большая Грузинская ,69,Белорусская
446,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/295072557/,Москва,rent,flat,11,22,2,108.0,1481,160000,0,Пресненский,Шмитовский проезд,16С2,Улица 1905 года
447,Delight  Realty,real_estate_agent,https://www.cian.ru/rent/flat/294462802/,Москва,rent,flat,3,5,4,135.0,1851,250000,0,Мещанский,Варсонофьевский переулок,6,Кузнецкий мост
448,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294514141/,Москва,rent,flat,13,17,3,135.0,2222,300000,0,Раменки, Пудовкина,7,Поклонная
449,МАКСИМУМ,real_estate_agent,https://www.cian.ru/rent/flat/294741977/,Москва,rent,flat,6,7,2,65.0,1846,120000,0,Дорогомилово,Кутузовский проспект,1/7,Киевская
450,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294962075/,Москва,rent,flat,2,5,1,21.0,2619,55000,0,Ростокино,Сельскохозяйственная ,17к1,Ботанический сад
451,NF Group - ex-Knight Frank Russia,real_estate_agent,https://www.cian.ru/rent/flat/295014008/,Москва,rent,flat,14,21,4,205.0,1390,285000,0,Раменки,Минская ,1ГК2,Ломоносовский проспект
452,Chase R.E.S.,real_estate_agent,https://www.cian.ru/rent/flat/294871783/,Москва,rent,flat,11,14,3,90.0,2777,250000,0,Даниловский, Архитектора Щусева,1,ЗИЛ
453,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/295023456/,Москва,rent,flat,12,17,2,55.0,1363,75000,0,, Татьянин Парк,11,Говорово
454,Whitewill Москва-Сити,real_estate_agent,https://www.cian.ru/rent/flat/295002403/,Москва,rent,flat,12,85,2,110.0,3181,350000,0,Пресненский,1-й Красногвардейский проезд,21с2,Международная
455,МОСКВА СИТИ,real_estate_agent,https://www.cian.ru/rent/flat/279603538/,Москва,rent,flat,30,78,2,74.0,3108,230000,0,Пресненский,1-й Красногвардейский проезд,22с2,Выставочная
456,Вертикаль,real_estate_agent,https://www.cian.ru/rent/flat/290792432/,Москва,rent,flat,8,11,2,80.0,1375,110000,0,Мещанский,Троицкая ,9К1,Цветной бульвар
457,EMPIRE HOME,real_estate_agent,https://www.cian.ru/rent/flat/292419646/,Москва,rent,flat,1,3,2,70.0,857,60000,0,Лианозово, Леваневского,23С4,Лианозово
458,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294422537/,Москва,rent,flat,25,27,1,45.0,1733,78000,0,Филевский парк,Береговой проезд,1Б,Шелепиха
459,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/289858420/,Москва,rent,flat,4,13,2,70.0,3571,250000,0,Арбат, Новый Арбат,32,Смоленская
460,FS PROPERTY,real_estate_agent,https://www.cian.ru/rent/flat/290997617/,Москва,rent,flat,2,8,4,182.0,2472,450000,0,Хамовники,1-й Зачатьевский переулок,5,Кропоткинская
461,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294967854/,Москва,rent,flat,20,33,2,42.0,1428,60000,0,Рязанский, Михайлова,30Ак6,Окская
462,NF Group - ex-Knight Frank Russia,real_estate_agent,https://www.cian.ru/rent/flat/291111292/,Москва,rent,flat,5,5,4,275.0,2545,700000,0,Пресненский,Тверской бульвар,9,Тверская
463,Chase R.E.S.,real_estate_agent,https://www.cian.ru/rent/flat/294268130/,Москва,rent,flat,6,17,3,105.0,1857,195000,0,Арбат,Малый Новопесковский переулок,8,Смоленская
464,Вертикаль,real_estate_agent,https://www.cian.ru/rent/flat/294994782/,Москва,rent,flat,8,17,2,55.0,1272,70000,0,Донской,Большая Тульская ,54,Тульская
465,THE MOSCOW CITY,real_estate_agent,https://www.cian.ru/rent/flat/294454213/,Москва,rent,flat,55,75,2,114.2,3064,350000,0,Пресненский,1-й Красногвардейский проезд,15,Деловой центр
466,EXCLUSIVE CITY,real_estate_agent,https://www.cian.ru/rent/flat/294820775/,Москва,rent,flat,50,85,2,85.7,2917,250000,0,Пресненский,1-й Красногвардейский проезд,21с2,Деловой центр
467,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/295054526/,Москва,rent,flat,11,15,2,45.0,1222,55000,0,, Саларьевская,9,Саларьево
468,BARNES International Realty,real_estate_agent,https://www.cian.ru/rent/flat/294395281/,Москва,rent,flat,9,30,3,79.0,2405,190000,0,Пресненский,Шмитовский проезд,39к2,Шелепиха
469,Dement City,real_estate_agent,https://www.cian.ru/rent/flat/294674773/,Москва,rent,flat,53,85,3,196.0,3061,600000,0,Пресненский,1-й Красногвардейский проезд,21с2,Деловой центр
470,KOVCHEG,real_estate_agent,https://www.cian.ru/rent/flat/295048691/,Москва,rent,flat,13,24,2,70.0,1000,70000,0,Даниловский,Автозаводская ,23Бк2,ЗИЛ
